timestamp,memory_usage_bytes
0,899723264
1,907841536
2,907841536
3,900132864
4,900132864
5,900132864
6,900124672
7,900116480
8,900132864
9,900132864
10,900132864
11,900132864
12,900132864
13,900132864
14,900132864
15,900132864
16,900132864
17,900132864
18,900132864
19,900132864
20,900132864
