timestamp,memory_usage_bytes
0,684736512
1,729370624
2,771411968
3,836681728
4,836681728
5,843755520
6,818085888
7,856371200
8,874147840
9,874147840
10,836132864
11,857014272
12,895295488
13,857014272
14,857014272
15,895291392
16,895291392
17,857014272
18,895295488
19,1202614272
20,1202614272
21,818860032
