timestamp,memory_usage_bytes
0,816590848
1,816590848
2,816590848
3,816590848
4,817545216
5,822272000
6,834158592
7,839430144
8,839430144
9,839430144
10,855371776
11,844959744
12,844959744
13,844959744
14,845164544
15,845164544
16,845164544
17,845164544
18,845164544
19,845164544
20,845164544
21,845164544
22,845164544
23,845164544
24,845164544
25,845164544
